person_id,full_name,age,gender,district,socioeconomic_band,education,occupation
P02601,Vinay Kulkarni,52,M,Mangaluru,Lower-mid,Primary,Unknown
P02602,Deepa Bhat,36,M,Belagavi,Low,Diploma,Daily wage
P02603,Reshma Sharma,59,M,Yelahanka,Low,None,Unknown
P02604,Ramesh Raju,40,M,BTM,Low,Primary,Shop owner
P02605,Arun Joshi,44,M,Rajajinagar,Low,None,Driver
P02606,Kiran Desai,58,M,BLR South,Lower-mid,Primary,Unknown
P02607,Shilpa Rao,49,F,BLR South,Mid,Graduate,Vendor
P02608,Naveen Nayak,23,M,Jayanagar,Low,Primary,Driver
P02609,Suresh Kumar,20,M,Yelahanka,Lower-mid,Diploma,Daily wage
P02610,Imran Kumar,48,F,Mangaluru,Mid,Graduate,IT worker
P02611,Vinay Shetty,16,M,Whitefield,Low,Diploma,Daily wage
P02612,Santosh Reddy,62,M,Mysuru,Low,Secondary,Vendor
P02613,Faisal Joshi,48,M,Electronic City,Low,Graduate,Driver
P02614,Rahul Pai,35,M,Mangaluru,Lower-mid,Postgraduate,Daily wage
P02615,Imran Kumar,28,M,BLR South,Lower-mid,Diploma,Driver
P02616,Suresh Naidu,68,F,KR Puram,High,Graduate,Mechanic
P02617,Rajesh Gowda,37,M,Belagavi,Low,Diploma,Mechanic
P02618,Sneha Murthy,21,M,Hubballi,Lower-mid,Secondary,Clerk
P02619,Faisal Setty,21,M,Rajajinagar,High,None,IT worker
P02620,Ramesh Pai,22,M,Mangaluru,Low,Graduate,IT worker
P02621,Imran Prasad,55,M,Mysuru,Mid,Diploma,Mechanic
P02622,Jyothi Hegde,34,M,Yelahanka,Lower-mid,Graduate,Unknown
P02623,Roopa Iyer,26,M,Electronic City,Mid,Graduate,Vendor
P02624,Ramesh Khan,51,M,Hubballi,Lower-mid,Diploma,Shop owner
P02625,Sahana Kulkarni,20,M,KR Puram,Upper-mid,Diploma,Driver
P02626,Nandini Sharma,70,M,Electronic City,Upper-mid,None,Unknown
P02627,Geetha Nayak,17,F,BTM,Lower-mid,Postgraduate,Student
P02628,Meena Desai,49,M,BTM,Lower-mid,Secondary,Daily wage
P02629,Jyothi Kumar,64,F,Mangaluru,Lower-mid,Primary,Daily wage
P02630,Meena Naidu,37,M,Jayanagar,Lower-mid,Diploma,Clerk
P02631,Faisal Achar,63,M,Whitefield,Lower-mid,Primary,Daily wage
P02632,Anita Gupta,59,F,Hubballi,Lower-mid,Secondary,Daily wage
P02633,Mahesh Setty,53,M,BTM,Lower-mid,Primary,Driver
P02634,Vijay Kulkarni,46,M,Mangaluru,Low,None,Clerk
P02635,Nandini Murthy,24,M,Mysuru,Lower-mid,Secondary,Student
P02636,Sahana Reddy,36,M,Mysuru,Low,Graduate,Driver
P02637,Lakshmi Naidu,47,F,Belagavi,Lower-mid,Postgraduate,Unemployed
P02638,Manjunath Desai,41,M,Belagavi,Upper-mid,Diploma,Clerk
P02639,Deepa Sharma,26,M,BTM,Low,Diploma,Driver
P02640,Yusuf Rao,51,M,Belagavi,Upper-mid,Secondary,Unemployed
P02641,Deepa Gowda,47,M,Mysuru,Low,Postgraduate,Clerk
P02642,Rajesh Patil,21,M,Yelahanka,Low,Graduate,Student
P02643,Suresh Das,20,M,KR Puram,High,Postgraduate,Unemployed
P02644,Faisal Shetty,52,M,BLR South,Mid,Diploma,Daily wage
P02645,Faisal Pai,27,M,Belagavi,Upper-mid,Postgraduate,Student
P02646,Arun Sharma,19,F,BTM,Low,None,IT worker
P02647,Manjunath Khan,53,M,BLR South,Low,Diploma,Clerk
P02648,Faisal Prasad,52,F,Mysuru,Mid,Postgraduate,Clerk
P02649,Arun Desai,25,F,Mysuru,Lower-mid,Graduate,Shop owner
P02650,Sandeep Hegde,70,M,BTM,Mid,Secondary,IT worker
P02651,Kiran Khan,69,M,Mangaluru,Mid,Graduate,Driver
P02652,Karthik Hegde,67,M,Mysuru,Low,Postgraduate,Daily wage
P02653,Imran Murthy,37,M,KR Puram,Mid,Postgraduate,Unknown
P02654,Asha Patil,59,M,Electronic City,Upper-mid,Primary,Student
P02655,Rajesh Murthy,49,M,Rajajinagar,Lower-mid,Primary,Mechanic
P02656,Bhavani Reddy,41,F,Mysuru,Lower-mid,Postgraduate,Mechanic
P02657,Rajesh Hegde,53,M,Belagavi,High,Secondary,Shop owner
P02658,Yusuf Hegde,51,M,BTM,Lower-mid,Primary,Mechanic
P02659,Divya Iyer,24,M,KR Puram,Lower-mid,Diploma,IT worker
P02660,Reshma Setty,19,M,Electronic City,Mid,Secondary,Daily wage
P02661,Nandini Iyer,26,M,BTM,Mid,None,Unknown
P02662,Imran Gupta,37,F,KR Puram,Low,Diploma,Clerk
P02663,Ravi Achar,54,M,Rajajinagar,Low,None,Daily wage
P02664,Meena Prasad,40,M,Hubballi,Low,Secondary,Clerk
P02665,Rajesh Achar,40,M,Belagavi,Low,Postgraduate,Unemployed
P02666,Asha Setty,55,M,Rajajinagar,Lower-mid,Secondary,Daily wage
P02667,Priya Kumar,21,M,BTM,Lower-mid,Secondary,Unknown
P02668,Harish Reddy,16,M,Yelahanka,Mid,Postgraduate,Unemployed
P02669,Faisal Pai,23,M,Belagavi,High,Secondary,Unknown
P02670,Mohan Sharma,56,F,KR Puram,Low,Secondary,Unemployed
P02671,Sahana Shetty,64,M,Rajajinagar,Upper-mid,Diploma,Unknown
P02672,Jyothi Reddy,38,M,Mangaluru,Mid,Postgraduate,Unemployed
P02673,Arun Achar,64,F,BLR South,Low,Diploma,Clerk
P02674,Roopa Hegde,35,M,BLR South,Low,Graduate,Daily wage
P02675,Suresh Murthy,38,M,BLR South,Upper-mid,Diploma,Unemployed
P02676,Yusuf Kulkarni,60,F,Whitefield,Low,Graduate,Clerk
P02677,Roopa Shetty,30,F,KR Puram,Upper-mid,Graduate,Driver
P02678,Ramesh Naidu,38,M,Rajajinagar,Upper-mid,Postgraduate,Unknown
P02679,Pooja Nayak,18,M,Jayanagar,Low,Diploma,IT worker
P02680,Sandeep Joshi,16,M,Yelahanka,Lower-mid,Graduate,Unemployed
P02681,Manjunath Gupta,40,M,Electronic City,Low,Postgraduate,Vendor
P02682,Karthik Prasad,33,M,BTM,Mid,Primary,Vendor
P02683,Sandeep Bhat,35,M,KR Puram,Upper-mid,None,Unemployed
P02684,Asha Das,45,M,BTM,Lower-mid,None,Vendor
P02685,Naveen Desai,38,F,Jayanagar,Lower-mid,Diploma,Student
P02686,Mohan Nayak,41,M,Jayanagar,Lower-mid,Secondary,Driver
P02687,Kavya Reddy,56,M,Mangaluru,Mid,Primary,Vendor
P02688,Arun Bhat,37,F,Jayanagar,Low,None,Unknown
P02689,Imran Desai,42,F,BLR South,Lower-mid,None,Shop owner
P02690,Jyothi Khan,48,M,BLR South,Low,None,Daily wage
P02691,Vinay Iyer,44,M,BTM,Mid,None,Clerk
P02692,Pooja Sharma,37,M,Mangaluru,Lower-mid,Graduate,IT worker
P02693,Ganesh Joshi,27,M,Mangaluru,Mid,Diploma,Clerk
P02694,Naveen Iyer,18,M,Rajajinagar,Lower-mid,Primary,Unemployed
P02695,Vijay Sharma,39,M,BTM,Low,Diploma,IT worker
P02696,Ravi Setty,54,M,Electronic City,Low,Secondary,Driver
P02697,Arun Setty,64,M,BTM,Low,Postgraduate,Driver
P02698,Anita Desai,66,M,Hubballi,Low,Secondary,Shop owner
P02699,Kiran Prasad,52,F,Belagavi,Low,Secondary,Unknown
P02700,Anita Khan,22,M,Mysuru,Lower-mid,Graduate,Student
P02701,Pooja Gupta,51,M,Mangaluru,Upper-mid,Graduate,IT worker
P02702,Karthik Rao,61,M,Yelahanka,Lower-mid,None,Unemployed
P02703,Pooja Patil,46,M,Belagavi,Mid,Primary,Daily wage
P02704,Jyothi Iyer,54,F,Mysuru,Upper-mid,Diploma,Driver
P02705,Yusuf Murthy,37,F,Whitefield,Upper-mid,Postgraduate,Daily wage
P02706,Yusuf Nayak,26,M,Electronic City,Low,None,Driver
P02707,Jyothi Hegde,55,M,BTM,Mid,Primary,Driver
P02708,Vijay Reddy,32,M,Whitefield,Lower-mid,Secondary,Vendor
P02709,Lakshmi Raju,49,M,Jayanagar,Lower-mid,Secondary,Unknown
P02710,Mahesh Setty,28,M,Hubballi,Low,Postgraduate,Unemployed
P02711,Lakshmi Reddy,56,M,BLR South,Low,Postgraduate,Driver
P02712,Arun Nayak,24,M,Electronic City,Lower-mid,Primary,Daily wage
P02713,Geetha Naidu,61,M,BTM,Lower-mid,Diploma,Student
P02714,Deepa Khan,32,M,BLR South,Mid,None,Student
P02715,Mahesh Patil,69,M,Electronic City,Lower-mid,Graduate,Daily wage
P02716,Roopa Gupta,30,M,Jayanagar,Mid,Postgraduate,Driver
P02717,Mahesh Gowda,42,M,Hubballi,High,None,IT worker
P02718,Divya Iyer,54,M,BTM,Mid,Graduate,Vendor
P02719,Kiran Kumar,32,M,Belagavi,Lower-mid,Secondary,Daily wage
P02720,Roopa Iyer,41,M,Mangaluru,Low,Primary,Daily wage
P02721,Prakash Das,16,M,KR Puram,Lower-mid,Secondary,Mechanic
P02722,Asha Sharma,64,F,BLR South,Lower-mid,Postgraduate,Mechanic
P02723,Vijay Gowda,52,M,Yelahanka,Lower-mid,None,Clerk
P02724,Kavya Bhat,65,M,Whitefield,Lower-mid,None,IT worker
P02725,Sneha Iyer,28,M,Mangaluru,Mid,Postgraduate,Vendor
P02726,Sandeep Khan,38,M,Hubballi,Mid,Primary,IT worker
P02727,Rahul Nayak,70,M,BTM,Lower-mid,None,Daily wage
P02728,Santosh Nayak,32,M,Yelahanka,Mid,Postgraduate,Student
P02729,Jyothi Setty,36,M,BTM,Low,Graduate,Shop owner
P02730,Imran Gupta,63,M,Mangaluru,High,Graduate,Daily wage
P02731,Roopa Khan,25,M,Belagavi,Lower-mid,Postgraduate,Daily wage
P02732,Mahesh Joshi,59,M,Rajajinagar,Low,Secondary,Vendor
P02733,Lakshmi Raju,34,F,BTM,Upper-mid,Postgraduate,Unemployed
P02734,Nandini Gupta,31,M,Whitefield,High,None,Vendor
P02735,Manjunath Gowda,61,F,Hubballi,Lower-mid,Diploma,Unemployed
P02736,Nandini Raju,33,M,Electronic City,Mid,Diploma,Unknown
P02737,Reshma Das,37,F,Yelahanka,Mid,Postgraduate,Clerk
P02738,Pooja Hegde,39,F,Yelahanka,Lower-mid,Diploma,Clerk
P02739,Asha Iyer,62,M,Mysuru,Lower-mid,None,Mechanic
P02740,Shilpa Murthy,24,M,KR Puram,Low,None,Shop owner
P02741,Suresh Joshi,37,F,Mangaluru,Upper-mid,Secondary,Shop owner
P02742,Faisal Pai,27,M,Mangaluru,Low,Secondary,Unknown
P02743,Vinay Iyer,35,F,BTM,Low,Primary,Unemployed
P02744,Meena Murthy,24,M,Belagavi,Mid,None,Clerk
P02745,Priya Iyer,23,F,Whitefield,Low,Postgraduate,Clerk
P02746,Ramesh Joshi,28,M,BTM,High,None,Clerk
P02747,Ganesh Bhat,29,M,BLR South,Lower-mid,Diploma,Vendor
P02748,Meena Patil,22,F,Hubballi,Upper-mid,None,Shop owner
P02749,Kiran Das,49,F,BTM,Low,None,Daily wage
P02750,Nandini Raju,51,M,Mysuru,Low,Primary,Vendor
P02751,Nandini Achar,33,M,BTM,Lower-mid,Graduate,IT worker
P02752,Mohan Murthy,70,M,Hubballi,Lower-mid,None,IT worker
P02753,Rahul Desai,26,F,Hubballi,Low,Graduate,Mechanic
P02754,Pooja Raju,68,M,Electronic City,Lower-mid,Primary,Unknown
P02755,Sneha Iyer,59,M,Rajajinagar,Low,None,Daily wage
P02756,Reshma Reddy,57,F,Hubballi,Mid,Primary,IT worker
P02757,Ramesh Gowda,17,F,KR Puram,Lower-mid,Graduate,Unemployed
P02758,Imran Kumar,25,M,Hubballi,Low,Primary,Daily wage
P02759,Divya Rao,36,M,Rajajinagar,Low,None,Unknown
P02760,Divya Patil,52,M,Jayanagar,Mid,Primary,Mechanic
P02761,Bhavani Desai,60,M,BTM,Upper-mid,Primary,Daily wage
P02762,Rahul Iyer,55,M,Belagavi,Low,Diploma,Driver
P02763,Ravi Kulkarni,57,M,Belagavi,Mid,Diploma,Vendor
P02764,Harish Nayak,62,M,Mangaluru,Lower-mid,Postgraduate,Vendor
P02765,Geetha Nayak,26,M,Belagavi,Mid,Diploma,Vendor
P02766,Roopa Hegde,49,M,BTM,Low,Secondary,IT worker
P02767,Arun Naidu,30,M,Yelahanka,Lower-mid,Graduate,Student
P02768,Imran Das,41,M,BLR South,Lower-mid,Diploma,Unemployed
P02769,Yusuf Rao,40,M,Jayanagar,Mid,Primary,Vendor
P02770,Vinay Reddy,22,M,Jayanagar,Low,None,Student
P02771,Jyothi Patil,51,M,Hubballi,High,Postgraduate,Daily wage
P02772,Sahana Achar,66,F,Yelahanka,Upper-mid,Secondary,Shop owner
P02773,Mohan Iyer,46,M,Electronic City,Mid,Primary,Driver
P02774,Shilpa Hegde,60,F,BTM,High,Postgraduate,Shop owner
P02775,Ravi Desai,22,M,Whitefield,Low,Primary,Student
P02776,Jyothi Achar,70,M,BTM,Mid,Postgraduate,Driver
P02777,Priya Raju,38,M,Yelahanka,Low,Graduate,Student
P02778,Shilpa Naidu,57,M,Yelahanka,Low,Postgraduate,IT worker
P02779,Geetha Gowda,70,M,Mysuru,Low,Diploma,IT worker
P02780,Reshma Shetty,68,M,Electronic City,Mid,Primary,Shop owner
P02781,Divya Shetty,57,M,BTM,Low,Postgraduate,Daily wage
P02782,Arun Iyer,27,M,BLR South,Lower-mid,Secondary,Mechanic
P02783,Arun Joshi,69,M,Hubballi,Lower-mid,None,Student
P02784,Reshma Das,18,M,Whitefield,Lower-mid,Primary,Daily wage
P02785,Nandini Gowda,43,F,Whitefield,Low,Graduate,Student
P02786,Pooja Khan,33,M,Hubballi,Low,Postgraduate,Mechanic
P02787,Kavya Hegde,53,M,Mysuru,Lower-mid,Primary,Unemployed
P02788,Karthik Kumar,67,M,Whitefield,Low,Primary,Unemployed
P02789,Manjunath Kulkarni,57,M,BTM,Mid,None,Driver
P02790,Divya Gowda,28,M,Belagavi,Lower-mid,Graduate,Mechanic
P02791,Meena Gupta,52,M,Yelahanka,Low,Graduate,IT worker
P02792,Shilpa Gowda,26,M,Electronic City,Low,Graduate,Driver
P02793,Lakshmi Sharma,57,M,BLR South,Lower-mid,Secondary,Unknown
P02794,Bhavani Gupta,55,M,Mysuru,Lower-mid,Primary,Vendor
P02795,Sandeep Setty,60,M,Jayanagar,Mid,Postgraduate,Mechanic
P02796,Pooja Bhat,28,M,Mysuru,Mid,Graduate,Student
P02797,Priya Patil,23,M,BTM,Low,None,Student
P02798,Ravi Naidu,47,F,Whitefield,High,Graduate,IT worker
P02799,Santosh Das,16,M,BLR South,Low,Graduate,IT worker
P02800,Asha Bhat,35,M,Yelahanka,Lower-mid,Secondary,Unknown
P02801,Rajesh Joshi,44,F,Jayanagar,Lower-mid,Primary,Mechanic
P02802,Harish Khan,60,F,Whitefield,Upper-mid,None,Unemployed
P02803,Prakash Patil,38,M,Rajajinagar,Lower-mid,None,Unknown
P02804,Vinay Murthy,52,M,BTM,High,Diploma,Daily wage
P02805,Kiran Desai,52,M,BTM,Lower-mid,Diploma,Vendor
P02806,Ganesh Hegde,19,M,Mangaluru,Lower-mid,None,Driver
P02807,Nandini Naidu,23,M,BTM,Lower-mid,Postgraduate,Vendor
P02808,Sneha Bhat,31,F,KR Puram,Mid,Graduate,Unknown
P02809,Jyothi Joshi,64,M,Yelahanka,Lower-mid,Secondary,Mechanic
P02810,Sneha Patil,35,F,Whitefield,Upper-mid,Secondary,Vendor
P02811,Divya Setty,32,F,Whitefield,Mid,Diploma,Unknown
P02812,Mahesh Joshi,31,M,Rajajinagar,Upper-mid,Secondary,Clerk
P02813,Kavya Sharma,34,M,Whitefield,Upper-mid,Secondary,Unemployed
P02814,Bhavani Achar,69,M,Mysuru,Low,Primary,Unemployed
P02815,Kavya Pai,48,M,Mangaluru,Mid,Postgraduate,Vendor
P02816,Sandeep Achar,68,M,Mysuru,Mid,Secondary,Daily wage
P02817,Geetha Rao,22,F,Mangaluru,Lower-mid,None,Driver
P02818,Kiran Das,64,M,KR Puram,Lower-mid,Graduate,Student
P02819,Rahul Bhat,56,M,Yelahanka,Lower-mid,Diploma,Unknown
P02820,Lakshmi Nayak,18,M,BLR South,Lower-mid,Graduate,Mechanic
P02821,Divya Iyer,20,M,Mangaluru,Low,None,Unemployed
P02822,Vijay Raju,38,M,Jayanagar,Low,Diploma,Student
P02823,Asha Naidu,49,M,Yelahanka,Low,Graduate,Student
P02824,Karthik Kumar,51,F,Jayanagar,Upper-mid,Graduate,Vendor
P02825,Manjunath Murthy,61,M,Whitefield,Low,Postgraduate,Student
P02826,Asha Iyer,30,M,Rajajinagar,High,Graduate,Student
P02827,Deepa Hegde,34,F,Rajajinagar,Upper-mid,Primary,Driver
P02828,Imran Patil,28,M,Whitefield,Low,Diploma,Vendor
P02829,Anita Kumar,35,M,Electronic City,Mid,Diploma,Shop owner
P02830,Asha Gupta,69,M,Mysuru,Mid,Postgraduate,Student
P02831,Vijay Joshi,33,M,Mangaluru,High,Primary,Daily wage
P02832,Sahana Sharma,34,M,Whitefield,Low,None,Clerk
P02833,Shilpa Pai,19,M,Mysuru,Mid,Secondary,Unemployed
P02834,Naveen Rao,68,M,Whitefield,Lower-mid,Secondary,Driver
P02835,Rajesh Pai,62,F,BTM,Low,Primary,Shop owner
P02836,Vijay Kulkarni,66,M,BTM,Low,Secondary,Mechanic
P02837,Sandeep Shetty,29,M,BLR South,Low,Primary,Vendor
P02838,Mohan Khan,45,M,Belagavi,Mid,Postgraduate,Mechanic
P02839,Meena Naidu,68,M,Yelahanka,Low,Diploma,Unknown
P02840,Roopa Naidu,64,F,Rajajinagar,Upper-mid,None,Driver
P02841,Reshma Desai,39,M,Jayanagar,High,Primary,Vendor
P02842,Kavya Gupta,65,M,Electronic City,Low,None,Vendor
P02843,Reshma Setty,66,M,BTM,Lower-mid,Diploma,Daily wage
P02844,Kavya Raju,67,F,BLR South,Low,Postgraduate,Driver
P02845,Naveen Achar,67,M,BLR South,Upper-mid,None,IT worker
P02846,Prakash Murthy,58,F,Electronic City,Mid,None,IT worker
P02847,Sahana Pai,68,M,Jayanagar,Mid,Graduate,Driver
P02848,Mohan Reddy,40,M,Mysuru,Low,Diploma,Driver
P02849,Karthik Desai,25,M,Jayanagar,Low,Secondary,Unknown
P02850,Imran Joshi,66,M,Yelahanka,Lower-mid,Graduate,Clerk
P02851,Mohan Prasad,62,M,Rajajinagar,Lower-mid,Postgraduate,Vendor
P02852,Rajesh Joshi,65,F,BTM,Low,None,Daily wage
P02853,Deepa Shetty,49,M,Mysuru,Low,Postgraduate,Student
P02854,Jyothi Khan,67,F,Mangaluru,Low,None,IT worker
P02855,Deepa Das,34,M,Hubballi,High,Graduate,Driver
P02856,Harish Shetty,53,F,Mangaluru,Low,Secondary,Driver
P02857,Mahesh Pai,63,F,Jayanagar,Lower-mid,Primary,Driver
P02858,Vijay Das,40,M,Rajajinagar,Low,Diploma,Driver
P02859,Naveen Kumar,39,F,BTM,Low,Diploma,Driver
P02860,Vinay Achar,36,M,Whitefield,Mid,Postgraduate,Mechanic
P02861,Rahul Hegde,63,M,Belagavi,Lower-mid,Primary,Vendor
P02862,Santosh Bhat,35,M,BLR South,Lower-mid,Graduate,IT worker
P02863,Yusuf Kulkarni,53,F,BLR South,Low,None,Driver
P02864,Suresh Naidu,55,M,Mysuru,Mid,None,Unknown
P02865,Ganesh Hegde,66,M,Electronic City,Low,Postgraduate,Driver
P02866,Asha Khan,56,M,BTM,High,Graduate,Student
P02867,Prakash Patil,33,M,Electronic City,Lower-mid,Primary,Driver
P02868,Harish Joshi,25,M,Jayanagar,Upper-mid,Secondary,Shop owner
P02869,Faisal Nayak,67,M,BLR South,Mid,Graduate,Driver
P02870,Vijay Joshi,34,M,KR Puram,Upper-mid,Diploma,Vendor
P02871,Imran Nayak,53,M,Hubballi,Mid,Diploma,Vendor
P02872,Sneha Patil,45,M,BTM,Mid,Primary,Unknown
P02873,Santosh Achar,64,F,BLR South,Lower-mid,None,Student
P02874,Mohan Kulkarni,48,M,Hubballi,Lower-mid,None,Vendor
P02875,Shilpa Raju,22,M,Mysuru,Mid,None,Unemployed
P02876,Reshma Joshi,50,F,Rajajinagar,Mid,Primary,Daily wage
P02877,Faisal Rao,70,M,BTM,Mid,Secondary,Clerk
P02878,Yusuf Achar,23,M,Mysuru,Low,Diploma,Shop owner
P02879,Prakash Gupta,47,F,Whitefield,Upper-mid,None,Unknown
P02880,Kiran Prasad,36,M,Mysuru,Low,Secondary,Clerk
P02881,Lakshmi Achar,16,M,Yelahanka,Low,Graduate,IT worker
P02882,Rajesh Desai,49,M,KR Puram,Lower-mid,Postgraduate,Mechanic
P02883,Asha Bhat,41,M,Belagavi,Low,Diploma,Driver
P02884,Shilpa Bhat,58,M,Mangaluru,Low,Diploma,Driver
P02885,Priya Gowda,28,M,Whitefield,Mid,None,Clerk
P02886,Naveen Kulkarni,32,M,Jayanagar,Low,Diploma,Shop owner
P02887,Sandeep Setty,23,M,Mangaluru,Lower-mid,Diploma,Unknown
P02888,Roopa Kulkarni,55,M,Belagavi,Lower-mid,Postgraduate,Driver
P02889,Yusuf Setty,28,M,Mysuru,Low,Primary,Mechanic
P02890,Sneha Khan,17,M,Belagavi,Low,None,Unemployed
P02891,Suresh Naidu,28,M,Mysuru,Lower-mid,Graduate,Mechanic
P02892,Rahul Shetty,16,M,BLR South,Lower-mid,Primary,Clerk
P02893,Geetha Prasad,31,M,BLR South,High,Graduate,Driver
P02894,Prakash Kulkarni,26,M,Mangaluru,Mid,None,Unemployed
P02895,Rajesh Iyer,50,M,BTM,Upper-mid,Diploma,Vendor
P02896,Arun Rao,70,M,Rajajinagar,Upper-mid,Graduate,Unknown
P02897,Vinay Achar,66,F,Rajajinagar,Low,Diploma,Mechanic
P02898,Faisal Prasad,37,M,Hubballi,High,Diploma,Driver
P02899,Asha Sharma,22,M,Mysuru,Lower-mid,None,Unemployed
P02900,Manjunath Hegde,25,M,BTM,Low,Primary,Unknown
P02901,Vijay Shetty,59,M,Mysuru,Mid,Primary,Student
P02902,Priya Sharma,63,M,Jayanagar,Lower-mid,Secondary,Unemployed
P02903,Asha Das,47,M,Hubballi,Low,Postgraduate,Student
P02904,Kavya Rao,16,M,Mysuru,Lower-mid,Postgraduate,Clerk
P02905,Geetha Gowda,55,M,Mangaluru,Lower-mid,Diploma,Daily wage
P02906,Meena Prasad,60,M,Mangaluru,Lower-mid,Graduate,Vendor
P02907,Ramesh Setty,35,M,Electronic City,Low,Postgraduate,Unemployed
P02908,Vijay Setty,41,M,Belagavi,High,Diploma,Shop owner
P02909,Vinay Rao,55,F,Mangaluru,Upper-mid,Primary,Student
P02910,Rajesh Hegde,35,M,Mangaluru,Lower-mid,Primary,Student
P02911,Ganesh Patil,54,M,Yelahanka,Mid,None,IT worker
P02912,Divya Nayak,53,F,BLR South,Lower-mid,Postgraduate,IT worker
P02913,Vijay Kulkarni,42,M,Whitefield,Low,Diploma,Unknown
P02914,Roopa Iyer,47,M,BLR South,Lower-mid,Graduate,IT worker
P02915,Divya Achar,59,M,Mysuru,Lower-mid,Graduate,Unknown
P02916,Santosh Iyer,33,M,Mysuru,Low,Graduate,Shop owner
P02917,Divya Shetty,42,M,Whitefield,Upper-mid,Graduate,Student
P02918,Shilpa Iyer,62,M,Mysuru,Low,Diploma,Clerk
P02919,Kavya Gupta,17,M,KR Puram,Low,Graduate,Driver
P02920,Yusuf Iyer,16,M,BTM,Low,None,Driver
P02921,Asha Nayak,45,M,Yelahanka,Low,Graduate,Unemployed
P02922,Ravi Gupta,27,M,Whitefield,Lower-mid,None,Vendor
P02923,Suresh Gupta,50,M,Rajajinagar,Upper-mid,None,Student
P02924,Karthik Bhat,58,F,Mysuru,Low,Graduate,IT worker
P02925,Mohan Raju,22,M,Yelahanka,High,Primary,Unemployed
P02926,Vijay Sharma,66,M,BLR South,Low,Primary,Unemployed
P02927,Harish Raju,40,M,Yelahanka,Low,Graduate,Student
P02928,Shilpa Kumar,38,M,Jayanagar,Lower-mid,Graduate,Vendor
P02929,Rajesh Gupta,58,F,Whitefield,Lower-mid,Graduate,Unemployed
P02930,Yusuf Das,62,F,Hubballi,Low,Diploma,Driver
P02931,Prakash Desai,67,M,Jayanagar,Mid,Primary,Mechanic
P02932,Nandini Setty,23,M,Whitefield,Upper-mid,Secondary,Clerk
P02933,Lakshmi Kulkarni,54,F,Yelahanka,Lower-mid,Postgraduate,Student
P02934,Sneha Gupta,41,F,KR Puram,Low,None,Mechanic
P02935,Vijay Nayak,23,M,KR Puram,Mid,Diploma,IT worker
P02936,Lakshmi Pai,43,M,BTM,High,Primary,Daily wage
P02937,Mahesh Kumar,37,M,Hubballi,Mid,Secondary,IT worker
P02938,Ravi Murthy,47,M,Yelahanka,Lower-mid,Secondary,Student
P02939,Nandini Kulkarni,30,M,KR Puram,Low,Primary,Shop owner
P02940,Arun Pai,16,M,Jayanagar,High,Secondary,Student
P02941,Harish Hegde,22,M,Mangaluru,Low,Postgraduate,Vendor
P02942,Asha Nayak,58,M,Jayanagar,High,None,IT worker
P02943,Geetha Desai,25,M,Electronic City,Lower-mid,Diploma,Clerk
P02944,Ramesh Desai,50,M,Mangaluru,Lower-mid,Secondary,Student
P02945,Jyothi Pai,26,M,Hubballi,Lower-mid,Postgraduate,Student
P02946,Lakshmi Setty,70,M,Yelahanka,Low,Graduate,Student
P02947,Sahana Naidu,55,M,Jayanagar,Low,None,Shop owner
P02948,Deepa Naidu,35,M,Whitefield,Lower-mid,Secondary,Clerk
P02949,Karthik Patil,64,M,Rajajinagar,Lower-mid,Primary,Clerk
P02950,Rajesh Prasad,62,M,Belagavi,Low,Diploma,Daily wage
P02951,Harish Joshi,35,M,Mangaluru,Lower-mid,Secondary,Clerk
P02952,Mahesh Hegde,18,M,Electronic City,Lower-mid,None,Vendor
P02953,Rahul Shetty,49,M,Jayanagar,Upper-mid,None,Vendor
P02954,Geetha Desai,49,F,BTM,Lower-mid,None,Shop owner
P02955,Karthik Prasad,50,F,Mysuru,Low,Primary,IT worker
P02956,Ramesh Das,28,M,Mysuru,Lower-mid,Secondary,Daily wage
P02957,Ganesh Rao,23,M,Whitefield,Lower-mid,Postgraduate,Vendor
P02958,Ganesh Raju,30,M,Mysuru,Low,Graduate,Unknown
P02959,Anita Naidu,43,M,Rajajinagar,Low,Diploma,IT worker
P02960,Faisal Raju,46,M,Yelahanka,High,Graduate,Mechanic
P02961,Kavya Gowda,35,M,Yelahanka,Low,Graduate,Unknown
P02962,Mohan Iyer,56,F,Whitefield,High,Secondary,Unemployed
P02963,Roopa Joshi,52,M,BLR South,Mid,None,Unemployed
P02964,Ramesh Kulkarni,51,M,Rajajinagar,Lower-mid,Graduate,Vendor
P02965,Pooja Rao,22,M,Mysuru,Mid,Postgraduate,Shop owner
P02966,Santosh Bhat,26,M,Yelahanka,Low,Graduate,Shop owner
P02967,Divya Kulkarni,64,F,Hubballi,Mid,Diploma,Unknown
P02968,Nandini Sharma,26,M,KR Puram,Upper-mid,Diploma,Student
P02969,Sandeep Naidu,64,M,Mysuru,Mid,Graduate,Unemployed
P02970,Priya Nayak,20,M,Mangaluru,Lower-mid,Graduate,Unknown
P02971,Manjunath Nayak,35,M,Rajajinagar,Mid,Diploma,Daily wage
P02972,Meena Kumar,37,M,Mysuru,Low,Secondary,Student
P02973,Anita Murthy,66,F,Yelahanka,Lower-mid,Primary,Shop owner
P02974,Asha Prasad,22,M,Belagavi,Low,None,Vendor
P02975,Bhavani Prasad,37,M,Mysuru,Low,None,Unknown
